tweet_id,retweet_count,favorite_count,media1,media2,media3,media4
696405997980676096,1251,3453,photo,,,
696100768806522880,728,2082,,,,
695816827381944320,1283,3221,photo,,,
695794761660297217,856,3417,photo,,,
695767669421768709,820,2009,photo,,,
695629776980148225,2326,4916,photo,photo,,
695446424020918272,1987,4672,photo,,,
695409464418041856,3920,9246,photo,,,
695314793360662529,1628,3919,photo,photo,photo,photo
695095422348574720,674,2827,photo,,,
695074328191332352,1211,3055,photo,,,
695064344191721472,661,1725,video,,,
695051054296211456,866,2865,photo,photo,,
694925794720792577,1010,2901,,,,
694905863685980160,1031,2973,photo,,,
694669722378485760,15896,38277,photo,photo,,
694356675654983680,317,1620,photo,,,
694352839993344000,683,2189,photo,photo,photo,photo
694342028726001664,534,1688,,,,
694329668942569472,550,2159,photo,,,
694206574471057408,2246,4501,photo,,,
694183373896572928,1020,3163,photo,photo,,
694001791655137281,1140,3634,photo,photo,,
693993230313091072,445,2010,,,,
693942351086120961,406,1854,photo,,,
693647888581312512,652,2899,photo,,,
693644216740769793,142,1443,,,,
693642232151285760,457,2732,photo,,,
693629975228977152,880,2632,photo,photo,,
693622659251335168,407,1655,photo,,,
693590843962331137,2162,5450,photo,,,
693582294167244802,283,1768,,,,
693486665285931008,686,1903,video,,,
693280720173801472,1364,3603,photo,,,
693267061318012928,900,2557,,,,
693262851218264065,551,2394,photo,,,
693231807727280129,810,3071,photo,,,
693155686491000832,3530,8486,photo,photo,photo,photo
693109034023534592,672,1846,video,,,
693095443459342336,508,2013,photo,,,
692919143163629568,818,2864,photo,,,
692905862751522816,970,2620,photo,,,
692901601640583168,664,1928,photo,,,
692894228850999298,885,2449,photo,,,
692828166163931137,965,3089,photo,,,
692752401762250755,4010,7344,animated_gif,,,
692568918515392513,1687,4651,photo,photo,photo,
692535307825213440,1492,3434,photo,,,
692530551048294401,461,1983,photo,,,
692423280028966913,254,1586,,,,
692417313023332352,3818,10070,photo,,,
692187005137076224,904,2705,photo,photo,photo,
692158366030913536,880,2311,photo,,,
692142790915014657,430,1760,photo,photo,photo,photo
692041934689402880,1396,3644,,,,
692017291282812928,1055,3081,photo,,,
691820333922455552,1810,4240,photo,,,
691793053716221953,4623,8748,,,,
691756958957883396,1130,3112,photo,,,
691675652215414786,562,2078,photo,,,
691483041324204033,632,2550,photo,photo,photo,photo
691459709405118465,1263,4357,photo,photo,,
691444869282295808,935,2843,photo,photo,,
691416866452082688,8426,20827,photo,,,
691321916024623104,728,2777,photo,,,
691096613310316544,985,3189,photo,,,
691090071332753408,375,1834,photo,,,
690989312272396288,3166,6365,,,,
690959652130045952,1385,3841,photo,photo,photo,photo
690938899477221376,2198,4448,photo,,,
690932576555528194,1119,3528,photo,,,
690735892932222976,1412,4044,photo,photo,,
690728923253055490,574,2328,photo,,,
690690673629138944,871,2490,photo,,,
690649993829576704,310,1406,photo,,,
690607260360429569,19,312,,,,
690597161306841088,661,2108,photo,,,
690400367696297985,497,2001,photo,,,
690374419777196032,952,3488,photo,,,
690360449368465409,979,2859,photo,,,
690348396616552449,559,1613,,,,
690248561355657216,455,1806,photo,,,
690021994562220032,1142,2996,photo,,,
690015576308211712,812,2687,photo,photo,,
690005060500217858,1861,3925,photo,,,
689999384604450816,414,1529,photo,,,
689993469801164801,506,1575,,,,
689977555533848577,490,1464,photo,,,
689905486972461056,766,2603,photo,photo,photo,photo
689877686181715968,1307,3237,photo,,,
689835978131935233,832,2319,photo,,,
689661964914655233,1017,3432,photo,,,
689659372465688576,4297,11191,photo,,,
689623661272240129,719,2405,photo,photo,,
689599056876867584,6088,12516,photo,,,
689557536375177216,509,2212,photo,,,
689517482558820352,1573,3646,photo,photo,photo,
689289219123089408,1023,2421,video,,,
689283819090870273,1219,3536,photo,,,
689280876073582592,792,2148,photo,photo,photo,photo
689275259254616065,272,1245,photo,,,
689255633275777024,1185,2760,,,,
689154315265683456,1105,3291,photo,,,
689143371370250240,571,2184,photo,,,
688916208532455424,960,2932,photo,photo,,
688908934925697024,852,2272,photo,,,
688898160958271489,870,2260,photo,photo,,
688894073864884227,773,2400,photo,,,
688828561667567616,408,1476,photo,,,
688804835492233216,217,1027,photo,photo,photo,
688789766343622656,730,2379,photo,,,
688547210804498433,771,2800,photo,,,
688519176466644993,803,2472,photo,,,
688385280030670848,4911,9999,photo,photo,photo,photo
688211956440801280,924,2384,video,,,
688179443353796608,647,2271,photo,,,
688116655151435777,866,3029,photo,,,
688064179421470721,397,1839,photo,,,
687841446767013888,2797,5884,,,,
687826841265172480,1255,2928,photo,photo,photo,photo
687818504314159109,1059,2696,photo,,,
687807801670897665,771,2568,photo,,,
687732144991551489,727,1890,,,,
687704180304273409,933,2616,photo,,,
687664829264453632,567,2083,photo,,,
687494652870668288,636,2057,photo,,,
687480748861947905,275,1718,photo,,,
687476254459715584,595,2126,photo,,,
687460506001633280,597,2194,photo,,,
687399393394311168,689,2035,,,,
687317306314240000,10119,21638,photo,photo,,
687312378585812992,2097,4676,photo,,,
687127927494963200,2524,5878,photo,,,
687124485711986689,557,2324,photo,,,
687109925361856513,2729,6238,photo,photo,photo,
687102708889812993,1094,2512,photo,,,
687096057537363968,674,2405,photo,,,
686947101016735744,3497,9256,photo,,,
686760001961103360,1517,3773,,,,
686749460672679938,1619,3742,photo,,,
686730991906516992,1319,4461,photo,,,
686683045143953408,885,3012,photo,,,
686618349602762752,1502,3954,photo,,,
686606069955735556,595,2028,photo,,,
686394059078897668,755,1891,,,,
686386521809772549,977,3486,photo,,,
686377065986265092,623,2382,photo,,,
686358356425093120,753,2359,photo,,,
686286779679375361,1843,4300,,,,
686050296934563840,814,2368,photo,,,
686035780142297088,134,1246,,,,
686034024800862208,1297,3351,photo,,,
686007916130873345,462,2652,photo,,,
686003207160610816,707,1958,photo,,,
685973236358713344,590,2267,photo,,,
685943807276412928,678,1762,video,,,
685906723014619143,3214,8095,photo,photo,,
685681090388975616,140,2181,,,,
685667379192414208,638,2514,photo,,,
685663452032069632,1612,3488,video,,,
685641971164143616,856,3150,photo,,,
685547936038666240,17315,35464,photo,photo,,
685532292383666176,1274,3267,photo,,,
685325112850124800,4416,10226,photo,,,
685321586178670592,714,2851,photo,,,
685315239903100929,1192,3597,photo,photo,,
685307451701334016,486,2216,photo,,,
685268753634967552,1336,3340,photo,,,
685198997565345792,737,2500,photo,,,
685169283572338688,1579,4402,photo,,,
684969860808454144,423,2468,,,,
684959798585110529,3452,7166,photo,,,
684940049151070208,1156,3453,photo,photo,,
684926975086034944,528,3770,photo,,,
684914660081053696,1614,3763,photo,,,
684902183876321280,590,2014,photo,,,
684880619965411328,914,2256,photo,,,
684830982659280897,23841,37759,,,,
684800227459624960,1091,2915,photo,,,
684594889858887680,3910,9628,photo,,,
684588130326986752,1555,4426,,,,
684567543613382656,1371,3236,photo,,,
684538444857667585,1063,2853,video,,,
684481074559381504,1293,4152,photo,,,
684460069371654144,614,2123,photo,,,
684241637099323392,3639,8782,photo,photo,photo,
684225744407494656,234,1335,photo,photo,,
684222868335505415,1529,4134,photo,,,
684200372118904832,1138,2335,photo,,,
684195085588783105,577,2061,photo,,,
684188786104872960,1302,3740,photo,,,
684177701129875456,743,2170,photo,,,
684147889187209216,1654,3201,,,,
684122891630342144,526,2136,photo,,,
684097758874210310,1585,4421,photo,,,
683857920510050305,1229,4075,photo,,,
683852578183077888,388,2065,photo,,,
683849932751646720,1083,2820,photo,,,
683834909291606017,1225,2819,video,,,
683828599284170753,1162,2994,photo,,,
683773439333797890,1489,3604,photo,,,
683742671509258241,3679,7010,photo,,,
683515932363329536,3206,7901,,,,
683498322573824003,1058,3398,photo,,,
683481228088049664,1090,2821,photo,,,
683462770029932544,742,2617,photo,,,
683449695444799489,1775,4186,photo,,,
683391852557561860,2632,8175,photo,,,
683357973142474752,1037,3163,photo,,,
683142553609318400,1151,3093,photo,,,
683111407806746624,1010,3653,photo,,,
683098815881154561,717,2322,photo,,,
683078886620553216,617,2130,photo,,,
683030066213818368,808,2316,photo,,,
682962037429899265,18478,39862,photo,,,
682808988178739200,205,1906,,,,
682788441537560576,1234,2652,photo,,,
682750546109968385,479,1631,photo,,,
682697186228989953,394,1410,photo,,,
682662431982772225,1181,3266,photo,,,
682638830361513985,661,2206,photo,photo,photo,photo
682429480204398592,1281,3683,photo,,,
682406705142087680,1952,8148,photo,,,
682393905736888321,753,2388,photo,,,
682389078323662849,512,1789,photo,,,
682303737705140231,1102,3303,photo,,,
682259524040966145,1351,4478,photo,,,
682242692827447297,1303,3490,photo,,,
682088079302213632,10955,19704,,,,
682059653698686977,1873,5321,photo,photo,,
682047327939461121,1063,3447,photo,,,
682032003584274432,2231,7069,photo,,,
682003177596559360,1678,3378,photo,,,
681981167097122816,1134,2964,photo,,,
681891461017812993,923,2646,photo,,,
681694085539872773,4454,13739,photo,,,
681679526984871937,490,1882,photo,,,
681654059175129088,1026,2838,photo,,,
681610798867845120,520,2053,photo,,,
681579835668455424,1450,3807,photo,,,
681523177663676416,6432,15392,photo,,,
681340665377193984,306,1763,,,,
681339448655802368,4485,9981,photo,,,
681320187870711809,842,2854,photo,,,
681302363064414209,2023,4240,photo,,,
681297372102656000,1061,3415,photo,,,
681281657291280384,1215,3445,photo,,,
681261549936340994,300,1558,photo,,,
681242418453299201,605,1606,photo,,,
681231109724700672,531,2564,photo,,,
681193455364796417,1641,3983,photo,photo,,
680970795137544192,727,2601,photo,,,
680959110691590145,2197,4885,photo,photo,photo,
680940246314430465,1170,3460,photo,,,
680934982542561280,486,2229,photo,,,
680913438424612864,683,2557,photo,,,
680889648562991104,405,1894,photo,,,
680836378243002368,1480,3689,photo,photo,photo,
680805554198020098,733,2320,,,,
680801747103793152,910,2542,photo,,,
680798457301471234,1152,3063,photo,,,
680609293079592961,791,2822,photo,,,
680583894916304897,1477,3863,photo,photo,photo,photo
680497766108381184,2115,4539,photo,,,
680494726643068929,531,1838,photo,,,
680473011644985345,824,2712,photo,,,
680440374763077632,553,1550,video,,,
680221482581123072,320,1562,photo,,,
680206703334408192,1294,3039,photo,,,
680191257256136705,564,2295,photo,,,
680176173301628928,1724,4179,photo,,,
680161097740095489,807,2475,photo,,,
680145970311643136,1918,3876,photo,photo,photo,
680130881361686529,1045,2460,photo,,,
680115823365742593,1006,2902,photo,,,
680100725817409536,1511,3812,photo,,,
680085611152338944,9795,13689,photo,photo,photo,
680070545539371008,964,2753,photo,,,
680055455951884288,7860,17911,photo,,,
679877062409191424,706,2105,photo,,,
679872969355714560,728,2317,,,,
679862121895714818,685,2631,photo,,,
679854723806179328,1357,3073,photo,,,
679844490799091713,861,2538,photo,,,
679828447187857408,15439,38872,photo,photo,photo,
679777920601223168,1240,3306,photo,,,
679736210798047232,883,2247,photo,,,
679729593985699840,909,2313,photo,,,
679722016581222400,521,1772,photo,,,
679530280114372609,2285,5099,photo,,,
679527802031484928,803,2840,photo,,,
679511351870550016,1422,3612,photo,,,
679503373272485890,1633,3394,photo,,,
679475951516934144,704,2250,photo,,,
679462823135686656,20758,34088,photo,,,
679405845277462528,1333,2544,,,,
679158373988876288,8940,23043,photo,,,
679148763231985668,1134,2964,photo,,,
679132435750195208,1279,3176,photo,,,
679111216690831360,2824,6393,video,,,
679062614270468097,9064,18328,photo,photo,,
679047485189439488,754,2412,photo,,,
679001094530465792,1356,3019,,,,
678991772295516161,1290,2490,photo,,,
678969228704284672,510,1753,photo,,,
678800283649069056,992,2747,photo,,,
678798276842360832,1307,3729,photo,,,
678774928607469569,1016,2972,photo,,,
678767140346941444,1511,3771,photo,,,
678764513869611008,528,1741,photo,,,
678755239630127104,3657,7642,photo,,,
678740035362037760,1881,4006,photo,,,
678708137298427904,2680,5944,,,,
678675843183484930,1637,3074,photo,,,
678643457146150913,473,2194,photo,,,
678446151570427904,1733,4264,photo,,,
678424312106393600,2804,5788,photo,,,
678410210315247616,2007,4536,photo,,,
678399652199309312,30384,62017,video,,,
678396796259975168,462,1691,photo,photo,,
678389028614488064,462,1993,photo,,,
678380236862578688,988,2597,photo,,,
678341075375947776,590,1844,photo,,,
678334497360859136,295,1382,photo,,,
678278586130948096,6664,12265,photo,,,
678255464182861824,408,1690,photo,,,
678023323247357953,427,2049,,,,
678021115718029313,6980,14679,photo,,,
677961670166224897,1836,3628,,,,
677918531514703872,447,1435,photo,,,
677895101218201600,2328,5155,photo,,,
677716515794329600,1071,3245,photo,,,
677700003327029250,1573,3612,photo,,,
677698403548192770,349,1301,photo,,,
677687604918272002,925,2631,photo,,,
677673981332312066,1639,3547,photo,,,
677662372920729601,1069,2080,photo,,,
677644091929329666,871,2003,video,,,
677573743309385728,803,2279,photo,photo,,
677565715327688705,502,1371,photo,,,
677557565589463040,1277,2598,photo,,,
677547928504967168,3974,7387,photo,,,
677530072887205888,245,1132,photo,,,
677335745548390400,1958,3250,,,,
677334615166730240,321,1444,photo,photo,,
677331501395156992,260,1158,photo,,,
677328882937298944,1639,3860,photo,,,
677314812125323265,589,1751,photo,photo,,
677301033169788928,454,1324,photo,,,
677269281705472000,774,2114,photo,,,
677228873407442944,1791,3768,photo,,,
677187300187611136,1004,2907,photo,,,
676975532580409345,1172,2946,photo,,,
676957860086095872,884,2342,video,,,
676949632774234114,431,1376,photo,,,
676948236477857792,956,2303,photo,,,
676946864479084545,414,1807,photo,,,
676942428000112642,837,2202,photo,,,
676936541936185344,5377,13508,photo,,,
676916996760600576,1956,3156,,,,
676897532954456065,795,2382,photo,,,
676864501615042560,783,2236,photo,,,
676821958043033607,17069,24560,photo,photo,,
676819651066732545,723,1914,photo,photo,,
676811746707918848,460,1507,photo,,,
676776431406465024,2190,5290,video,,,
676617503762681856,1077,3074,photo,,,
676613908052996102,211,1153,photo,,,
676606785097199616,480,1998,photo,,,
676603393314578432,430,1244,photo,,,
676593408224403456,2351,4846,,,,
676590572941893632,139,976,,,,
676588346097852417,870,2477,photo,,,
676582956622721024,307,1277,photo,,,
676575501977128964,1228,2741,photo,,,
676533798876651520,607,1987,photo,,,
676496375194980353,583,1601,photo,,,
676470639084101634,5099,12362,photo,,,
676440007570247681,733,1819,photo,photo,,
676430933382295552,377,1476,photo,,,
676263575653122048,591,2187,photo,,,
676237365392908289,324,1295,photo,,,
676219687039057920,33785,78970,photo,,,
676215927814406144,641,1840,photo,,,
676191832485810177,1118,2410,photo,photo,photo,
676146341966438401,725,2035,photo,,,
676121918416756736,1271,2274,,,,
676101918813499392,1256,2973,photo,,,
676098748976615425,1565,3193,photo,,,
676089483918516224,466,1392,photo,,,
675898130735476737,632,1735,photo,,,
675891555769696257,949,2257,photo,,,
675888385639251968,1041,2520,photo,,,
675878199931371520,1534,4423,photo,,,
675870721063669760,613,1739,photo,,,
675853064436391936,1414,2849,photo,photo,,
675849018447167488,166,1000,,,,
675845657354215424,969,2417,photo,,,
675822767435051008,578,1609,photo,,,
675820929667219457,249,1108,photo,,,
675798442703122432,3679,10849,photo,,,
675781562965868544,516,1702,photo,,,
675740360753160193,376,1226,video,,,
675710890956750848,901,2000,photo,photo,,
675707330206547968,749,2104,photo,,,
675706639471788032,104,681,photo,,,
675534494439489536,454,1904,photo,,,
675531475945709568,420,1243,photo,,,
675522403582218240,308,1095,photo,,,
675517828909424640,494,1380,photo,,,
675501075957489664,6313,18115,photo,,,
675497103322386432,1412,3317,photo,,,
675489971617296384,649,1365,photo,,,
675483430902214656,1054,1947,photo,,,
675432746517426176,615,1598,photo,photo,photo,
675372240448454658,547,1798,photo,,,
675362609739206656,251,1106,photo,,,
675354435921575936,18541,34552,video,,,
675349384339542016,2455,4151,photo,photo,photo,photo
675334060156301312,1395,2933,photo,photo,,
675166823650848770,1748,3817,photo,,,
675153376133427200,2820,6639,photo,,,
675149409102012420,1823,3940,photo,,,
675147105808306176,261,999,photo,,,
675146535592706048,339,1265,photo,,,
675145476954566656,971,2248,photo,,,
675135153782571009,532,1365,photo,,,
675113801096802304,851,2059,photo,,,
675111688094527488,274,1014,photo,,,
675109292475830276,1222,2934,photo,,,
675047298674663426,355,1114,photo,,,
675015141583413248,1293,2852,photo,,,
675006312288268288,244,1027,photo,,,
675003128568291329,506,1630,photo,photo,,
674999807681908736,1196,2367,photo,,,
674805413498527744,383,909,video,,,
674800520222154752,931,3162,photo,,,
674793399141146624,1182,2639,photo,,,
674790488185167872,272,1157,photo,,,
674788554665512960,225,847,photo,,,
674781762103414784,1309,2101,photo,,,
674774481756377088,515,1185,photo,,,
674767892831932416,859,1928,photo,,,
674764817387900928,259,830,photo,photo,,
674754018082705410,482,1429,photo,,,
674752233200820224,502,1546,photo,photo,,
674743008475090944,592,1471,photo,,,
674742531037511680,54,515,,,,
674739953134403584,423,1174,photo,,,
674737130913071104,100,672,photo,,,
674690135443775488,501,1202,photo,,,
674670581682434048,701,1701,photo,,,
674664755118911488,272,970,photo,,,
674646392044941312,543,1503,photo,,,
674644256330530816,296,1075,photo,,,
674638615994089473,630,1762,photo,,,
674632714662858753,619,1570,photo,,,
674606911342424069,109,987,,,,
674468880899788800,2212,6523,photo,photo,,
674447403907457024,384,1114,photo,,,
674436901579923456,422,1170,photo,,,
674422304705744896,572,1495,photo,,,
674416750885273600,150,712,photo,,,
674410619106390016,504,1253,photo,,,
674394782723014656,616,1570,photo,,,
674372068062928900,333,894,photo,,,
674330906434379776,78,585,,,,
674318007229923329,555,1480,photo,,,
674307341513269249,7444,11890,,,,
674291837063053312,6340,15477,photo,,,
674271431610523648,778,1642,photo,,,
674269164442398721,246,938,photo,,,
674265582246694913,903,1713,photo,,,
674262580978937856,489,1356,photo,,,
674255168825880576,602,1535,photo,,,
674082852460433408,182,785,photo,,,
674075285688614912,307,1021,photo,,,
674063288070742018,2387,6670,photo,,,
674053186244734976,1406,3486,photo,,,
674051556661161984,519,1522,photo,,,
674045139690631169,692,1481,photo,,,
674042553264685056,138,752,photo,,,
674038233588723717,439,1150,photo,,,
674036086168010753,234,877,photo,,,
674024893172875264,1314,1873,photo,,,
674019345211760640,323,1183,photo,,,
674014384960745472,696,1638,photo,,,
674008982932058114,380,1256,photo,,,
673956914389192708,1040,2044,photo,,,
673919437611909120,389,1218,photo,,,
673906403526995968,1749,3336,photo,,,
673887867907739649,270,974,photo,photo,,
673716320723169284,815,3223,,,,
673715861853720576,2241,3718,photo,,,
673711475735838725,319,1084,photo,,,
673709992831262724,297,886,photo,,,
673708611235921920,309,1118,photo,,,
673707060090052608,421,1151,photo,photo,,
673705679337693185,423,1310,photo,,,
673700254269775872,610,1492,photo,,,
673697980713705472,2095,3977,photo,photo,,
673689733134946305,691,1820,photo,photo,,
673688752737402881,528,1319,photo,,,
673686845050527744,466,1505,photo,,,
673680198160809984,502,1426,photo,,,
673662677122719744,385,1303,photo,,,
673656262056419329,260,750,photo,,,
673636718965334016,397,1170,photo,,,
673612854080196609,779,1654,photo,,,
673583129559498752,393,1241,photo,,,
673580926094458881,285,863,photo,,,
673576835670777856,597,1439,photo,,,
673363615379013632,332,1064,photo,,,
673359818736984064,715,1521,photo,,,
673355879178194945,630,1556,photo,photo,photo,
673352124999274496,576,1720,photo,,,
673350198937153538,224,763,photo,,,
673345638550134785,1377,2632,photo,,,
673343217010679808,284,1011,photo,,,
673342308415348736,632,1318,photo,,,
673320132811366400,8477,14130,photo,photo,photo,photo
673317986296586240,282,901,photo,photo,,
673295268553605120,3386,7853,photo,,,
673270968295534593,395,1105,photo,,,
673240798075449344,773,1479,photo,,,
673213039743795200,903,2353,photo,,,
673148804208660480,674,1774,photo,,,
672997845381865473,766,2045,photo,,,
672995267319328768,317,994,photo,,,
672988786805112832,307,1012,photo,,,
672984142909456390,576,1299,photo,,,
672980819271634944,1054,1879,photo,,,
672975131468300288,983,1759,photo,,,
672970152493887488,377,996,photo,,,
672968025906282496,587,1369,photo,,,
672964561327235073,688,1480,photo,,,
672902681409806336,535,1420,photo,,,
672898206762672129,446,923,photo,,,
672884426393653248,880,1621,photo,,,
672877615439593473,393,1069,photo,,,
672834301050937345,612,1369,photo,,,
672828477930868736,518,1309,photo,,,
672640509974827008,342,1009,photo,,,
672622327801233409,525,1349,photo,,,
672614745925664768,626,1273,photo,,,
672609152938721280,411,1158,photo,,,
672604026190569472,432,1162,photo,,,
672594978741354496,642,1378,photo,,,
672591762242805761,353,988,photo,,,
672591271085670400,199,758,photo,,,
672538107540070400,396,1068,photo,,,
672523490734551040,184,677,photo,,,
672488522314567680,470,1159,photo,,,
672482722825261057,643,1182,photo,,,
672481316919734272,130,738,photo,,,
672475084225949696,747,1498,photo,,,
672466075045466113,575,1411,photo,,,
672272411274932228,3593,6726,photo,photo,,
672267570918129665,648,1555,photo,,,
672264251789176834,365,1192,photo,,,
672256522047614977,1655,2934,photo,,,
672254177670729728,784,1481,photo,,,
672248013293752320,645,1791,photo,,,
672245253877968896,165,713,photo,,,
672239279297454080,338,931,photo,,,
672231046314901505,1069,1918,photo,,,
672222792075620352,225,815,photo,,,
672205392827572224,1227,2356,photo,,,
672169685991993344,394,1056,photo,,,
672160042234327040,383,905,photo,,,
672139350159835138,770,1828,photo,,,
672125275208069120,1214,2507,photo,,,
672095186491711488,390,1034,photo,,,
672082170312290304,390,980,photo,,,
672068090318987265,547,1353,photo,,,
671896809300709376,4415,8809,photo,,,
671891728106971137,598,1385,photo,,,
671882082306625538,1459,3609,photo,,,
671879137494245376,730,1477,photo,,,
671874878652489728,586,1303,photo,photo,,
671866342182637568,535,1169,photo,,,
671855973984772097,483,954,photo,,,
671789708968640512,3705,7362,animated_gif,,,
671768281401958400,555,1240,photo,photo,,
671763349865160704,976,1751,photo,,,
671744970634719232,820,1397,photo,,,
671743150407421952,241,767,photo,,,
671735591348891648,794,1498,photo,photo,photo,photo
671729906628341761,4645,8914,photo,,,
671561002136281088,7702,13412,photo,,,
671550332464455680,220,952,,,,
671547767500775424,635,1411,photo,photo,,
671544874165002241,1115,2077,photo,,,
671542985629241344,601,1139,photo,,,
671538301157904385,420,962,photo,,,
671536543010570240,436,1224,photo,,,
671533943490011136,612,1071,photo,,,
671528761649688577,274,877,photo,,,
671520732782923777,565,1456,photo,,,
671518598289059840,310,985,photo,,,
671511350426865664,772,1685,photo,,,
671504605491109889,3755,7334,photo,photo,,
671497587707535361,474,962,photo,,,
671488513339211776,498,1050,photo,,,
671486386088865792,219,607,photo,,,
671485057807351808,245,791,photo,,,
671390180817915904,783,1476,photo,,,
671362598324076544,311,1165,photo,,,
671357843010908160,155,416,photo,photo,photo,photo
671355857343524864,118,497,photo,,,
671347597085433856,462,1011,photo,photo,,
671186162933985280,228,767,photo,,,
671182547775299584,364,1166,photo,,,
671166507850801152,376,910,photo,,,
671163268581498880,1179,1734,photo,,,
671159727754231808,87,389,photo,,,
671154572044468225,229,748,photo,,,
671151324042559489,161,697,photo,,,
671147085991960577,242,700,photo,,,
671141549288370177,694,1216,photo,,,
671138694582165504,427,968,photo,,,
671134062904504320,206,779,photo,,,
671122204919246848,2695,3649,photo,,,
671115716440031232,820,1409,photo,,,
671109016219725825,468,1193,photo,,,
670995969505435648,309,1151,photo,photo,photo,
670842764863651840,9328,25598,photo,,,
670840546554966016,208,616,photo,,,
670838202509447168,736,1161,photo,,,
670833812859932673,132,465,photo,,,
670832455012716544,232,765,photo,,,
670826280409919488,4327,5810,photo,,,
670823764196741120,201,806,photo,,,
670822709593571328,102,633,photo,,,
670815497391357952,1647,3314,photo,,,
670811965569282048,286,1174,photo,,,
670807719151067136,520,1195,photo,photo,photo,
670804601705242624,1004,2051,photo,,,
670803562457407488,93,351,photo,,,
670797304698376195,250,758,photo,,,
670792680469889025,293,867,photo,,,
670789397210615808,254,690,photo,,,
670786190031921152,213,627,photo,,,
670783437142401025,419,850,photo,,,
670782429121134593,836,1645,photo,,,
670780561024270336,305,808,photo,,,
670778058496974848,76,340,photo,,,
670764103623966721,452,1119,photo,,,
670755717859713024,120,465,photo,,,
670733412878163972,538,999,photo,,,
670727704916926465,391,866,photo,,,
670717338665226240,528,1270,photo,,,
670704688707301377,392,791,photo,,,
670691627984359425,256,610,photo,,,
670679630144274432,308,779,photo,,,
670676092097810432,45,261,photo,,,
670668383499735048,5363,11183,photo,,,
670474236058800128,813,1590,photo,,,
670468609693655041,89,364,photo,,,
670465786746662913,588,1011,photo,,,
670452855871037440,220,571,photo,,,
670449342516494336,715,1238,photo,,,
670444955656130560,2098,6989,photo,,,
670442337873600512,207,677,photo,,,
670435821946826752,557,1095,photo,,,
670434127938719744,688,1466,photo,,,
670433248821026816,121,335,photo,,,
670428280563085312,675,1450,photo,,,
670427002554466305,174,537,photo,,,
670421925039075328,682,1367,photo,,,
670420569653809152,332,656,photo,,,
670417414769758208,341,591,photo,,,
670411370698022913,960,2130,photo,,,
670408998013820928,238,583,photo,,,
670403879788544000,169,449,photo,,,
670385711116361728,227,583,photo,,,
670374371102445568,286,767,photo,,,
670361874861563904,71,340,photo,,,
670338931251150849,118,444,photo,,,
670319130621435904,1308,4010,photo,,,
670303360680108032,143,443,photo,,,
670290420111441920,300,736,photo,,,
670093938074779648,358,1077,photo,,,
670086499208155136,267,724,photo,,,
670079681849372674,1338,2326,photo,,,
670073503555706880,843,1630,photo,,,
670069087419133954,262,661,photo,,,
670061506722140161,367,798,photo,,,
670055038660800512,351,696,photo,,,
670046952931721218,187,674,photo,,,
670040295598354432,117,784,photo,,,
670037189829525505,296,610,photo,,,
670003130994700288,98,345,photo,,,
669993076832759809,89,337,photo,,,
669972011175813120,171,460,photo,,,
669970042633789440,64,314,photo,,,
669942763794931712,180,528,photo,,,
669926384437997569,111,393,photo,,,
669923323644657664,61,245,photo,,,
669753178989142016,426,840,photo,,,
669749430875258880,68,283,photo,,,
669684865554620416,94,544,,,,
669683899023405056,116,408,photo,,,
669682095984410625,141,368,photo,,,
669680153564442624,305,697,photo,,,
669661792646373376,463,841,photo,,,
669625907762618368,1915,3689,photo,,,
669603084620980224,392,989,photo,,,
669597912108789760,160,535,photo,,,
669583744538451968,989,1552,photo,,,
669573570759163904,153,449,photo,,,
669571471778410496,1065,1651,photo,,,
669567591774625800,60,243,photo,,,
669564461267722241,130,403,photo,,,
669393256313184256,81,378,photo,,,
669375718304980992,767,1392,photo,,,
669371483794317312,190,515,photo,,,
669367896104181761,166,477,photo,,,
669363888236994561,242,652,photo,,,
669359674819481600,131,380,photo,,,
669354382627049472,1349,2823,photo,,,
669353438988365824,271,673,photo,,,
669351434509529089,198,463,photo,,,
669328503091937280,441,1052,photo,,,
669327207240699904,121,599,photo,,,
669324657376567296,218,514,photo,,,
669216679721873412,409,941,photo,,,
669214165781868544,178,460,photo,,,
669203728096960512,507,1050,photo,,,
669037058363662336,328,683,photo,,,
669015743032369152,393,771,photo,,,
669006782128353280,264,599,photo,,,
669000397445533696,6763,21725,photo,,,
668994913074286592,249,459,photo,,,
668992363537309700,369,780,photo,,,
668989615043424256,346,710,photo,,,
668988183816871936,500,940,photo,,,
668986018524233728,177,574,photo,,,
668981893510119424,326,565,photo,,,
668979806671884288,374,827,photo,,,
668975677807423489,619,1367,photo,,,
668967877119254528,25,154,,,,
668960084974809088,251,740,photo,,,
668955713004314625,74,295,photo,,,
668932921458302977,61,280,photo,,,
668902994700836864,106,330,photo,,,
668892474547511297,161,413,photo,,,
668872652652679168,315,550,photo,,,
668852170888998912,174,470,photo,,,
668826086256599040,147,456,photo,,,
668815180734689280,285,596,photo,,,
668779399630725120,397,732,photo,,,
668655139528511488,229,551,photo,,,
668645506898350081,574,936,photo,,,
668643542311546881,563,923,photo,,,
668641109086707712,566,1123,photo,,,
668636665813057536,510,1082,photo,,,
668633411083464705,1746,2948,photo,photo,,
668631377374486528,339,748,photo,,,
668627278264475648,122,332,photo,,,
668625577880875008,140,410,photo,,,
668623201287675904,829,1510,photo,photo,photo,photo
